part_id,failure_year,part_year,diameter,length,material,has_failed
RS103564,2018,1961,250,2.4539949919999997,RC,0
RS106779,2018,1967,150,340.6493167,HDPE,0
RS10956,2018,1968,125,2.0100751740000002,CU,0
RS109692,2018,1931,100,13.65880323,CU,0
RS10873,2018,1965,125,5.47320165,CU,0
RS10660,2018,1970,100,21.5583128,CU,0
RS105419,2018,1990,80,48.32048215,MPVC,0
RS109727,2018,1962,150,22.86529156,CU,0
RS104365,2018,1992,300,21.09344734,GI,0
RS109676,2018,1968,150,1.692415617,HDPE,0
RS106209,2018,1965,125,3.4681285219999998,CU,0
RS10392,2018,1966,100,3.83717346,CU,0
RS104441,2018,1987,150,20.31040826,GI,0
RS106346,2018,1970,250,2.530751401,CU,0
RS10739,2018,1963,80,13.34477859,CU,0
RS10842,2018,1982,150,13.27403427,GI,0
RS104420,2018,1985,150,38.19726383,HDPE,0
RS10610,2018,1974,125,16.70404244,HDPE,0
RS104030,2018,1964,80,17.12689207,CU,0
RS10300,2018,1958,100,4.905311609,CU,0
RS10651,2018,1974,125,3.057906693,CU,0
RS10383,2018,1970,125,37.66053254,HDPE,0
RS10768,2018,1960,80,79.00243902,HDPE,0
RS104081,2018,1958,125,21.70379102,CU,0
RS10200,2018,1958,125,243.01805930000003,HDPE,0
RS106107,2018,1998,125,2.190062271,GI,0
RS109607,2018,1975,200,19.12676339,CU,0
RS10776,2018,1961,125,2.021049046,CU,0
RS102962,2018,1975,125,7.034753858999999,CU,0
RS106632,2018,1966,250,0.771413283,RC,0
RS104990,2018,1992,150,8.057204523,MPVC,0
RS106693,2018,1969,100,6.092979303,HDPE,0
RS10378,2018,1979,80,17.28359859,HDPE,0
RS104139,2018,1985,125,19.343708,GI,0
RS106422,2018,1993,150,132.4569015,MPVC,0
RS104037,2018,1987,150,15.1987064,GI,0
RS106154,2018,1959,100,1.6622625519999998,HDPE,0
RS10011,2018,1959,80,14.71184091,CU,0
RS106932,2018,1997,125,15.85496927,MPVC,0
RS109678,2018,1974,100,3.680568666,CU,0
RS103133,2018,1960,80,14.3233272,CU,0
RS10587,2018,1959,100,5.351786475,CU,0
RS106515,2018,1991,225,35.93824885,GI,0
RS106548,2018,1972,125,476.35259800000006,HDPE,0
RS104198,2018,1971,125,3.7937217239999996,CU,0
RS106259,2018,1985,125,27.19994319,GI,0
RS104100,2018,1975,100,2.9936999930000003,CU,0
RS102917,2018,1956,80,120.59392749999999,CU,0
RS106129,2018,1973,150,2.324241483,HDPE,0
RS106044,2018,1972,80,2.6737937130000002,HDPE,0
RS106142,2018,1966,150,3.688712507,CU,0
RS10591,2018,1960,100,2.052256329,CU,0
RS104384,2018,1982,150,86.3825684,HDPE,0
RS105346,2018,1996,100,61.51152678,MPVC,0
RS10398,2018,1974,80,16.38792418,CU,0
RS10480,2018,1958,100,179.6087493,CU,0
RS105144,2018,1986,125,2.516208104,GI,0
RS105126,2018,1977,150,3.026181435,GI,0
RS103456,2018,1938,80,4.208790168999999,CU,0
RS10561,2018,1956,150,3.19569559,HDPE,0
RS106065,2018,1963,150,50.33357753,HDPE,0
RS103963,2018,1978,225,2.7209822530000003,CU,0
RS105159,2018,1989,150,120.85202360000001,MPVC,0
RS10329,2018,1974,150,14.26763372,CU,0
RS106186,2018,1986,125,7.100197992000001,GI,0
RS105110,2018,1993,100,178.0252926,MPVC,0
RS10099,2018,1975,150,4.642341466,CU,0
RS104980,2018,1996,250,12.48688758,RC,0
RS106313,2018,1959,125,3.457632522,CU,0
RS103455,2018,1980,125,26.53877699,GI,0
RS106365,2018,1984,200,350.662244,GI,0
RS106596,2018,1982,125,2.87755224,CU,0
RS106767,2018,1983,125,4.6011248789999994,GI,0
RS106773,2018,1985,225,635.9013382999998,GI,0
RS109118,2018,1960,125,7.449923812000001,CU,0
RS109578,2018,1982,150,0.482207059,RC,0
RS105020,2018,1976,80,18.38131822,CU,0
RS105071,2018,1985,150,60.14520901,GI,0
RS105233,2018,1987,100,24.31012876,GI,0
RS106293,2018,1984,80,2.806641683,GI,0
RS10924,2018,1965,125,61.89613133,HDPE,0
RS106213,2018,1960,100,211.3684933,HDPE,0
RS106447,2018,1977,100,18.15724244,HDPE,0
RS104278,2018,1997,150,152.16799819999997,MPVC,0
RS109181,2018,1989,125,30.55246581,HDPE,0
RS105320,2018,1994,125,18.739583399999997,MPVC,0
RS105232,2018,1991,100,99.60055849999999,GI,0
RS106207,2018,1990,150,17.13131333,GI,0
RS106738,2018,1959,250,1.401184297,CU,0
RS103430,2018,1995,125,20.62263129,MPVC,0
RS103993,2018,1969,125,0.7686300009999999,HDPE,0
RS104105,2018,1965,80,5.652180798,HDPE,0
RS109147,2018,1973,125,17.86291472,CU,0
RS103487,2018,1927,100,9.560216114,CU,0
RS106624,2018,1965,80,3.081373529,CU,0
RS103553,2018,1960,100,0.46897981,CU,0
RS10446,2018,1969,150,18.9221088,CU,0
RS106329,2018,1959,125,28.86642432,HDPE,0
RS106520,2018,1994,80,76.8428189,GI,0
RS105330,2018,1991,80,23.62153534,MPVC,0
RS106634,2018,1965,80,38.58387359,HDPE,0
RS103477,2018,1957,80,2.408369546,CU,0
RS105416,2018,1991,125,16.86044522,GI,0
RS105284,2018,1993,100,17.77713192,GI,0
RS106790,2018,1967,150,10.90919498,HDPE,0
RS106109,2018,1992,150,31.94169263,GI,0
RS109108,2018,1971,100,60.49463879999999,HDPE,0
RS105460,2018,1976,100,15.82039877,CU,0
RS106947,2018,1972,125,1.878176167,CU,0
RS106887,2018,1976,80,4.0677337310000015,CU,0
RS109625,2018,1969,80,63.43170574,HDPE,0
RS103034,2018,1958,80,116.71465859999999,CU,0
RS10814,2018,1995,150,59.64279368,MPVC,0
RS105189,2018,1969,100,86.5239067,HDPE,0
RS10292,2018,1951,125,26.25713146,CU,0
RS105045,2018,1990,150,16.55852511,GI,0
RS106409,2018,1973,125,20.29619504,CU,0
RS102984,2018,1987,150,14.59087426,GI,0
RS103991,2018,1955,150,46.68372670000001,CU,0
RS104241,2018,1975,125,3.9610373219999997,HDPE,0
RS105437,2018,1991,200,15.745989199999999,GI,0
RS104108,2018,1964,80,20.46011915,HDPE,0
RS10024,2018,1951,125,4.201209952,HDPE,0
RS105362,2018,1998,80,49.6119972,MPVC,0
RS104336,2018,1997,225,22.86377369,GI,0
RS104254,2018,1970,125,2.4617907530000003,CU,0
RS107005,2018,1965,150,3.2769205830000003,CU,0
RS10395,2018,1971,80,7.2027851210000025,CU,0
RS10104,2018,1965,200,39.63595426,CU,0
RS109675,2018,1972,125,2.553259415,HDPE,0
RS109695,2018,1949,80,6.24723899,CU,0
RS103047,2018,1959,150,2.224375765,HDPE,0
RS105290,2018,1965,100,160.44981059999995,HDPE,0
RS106286,2018,1967,80,0.41447420700000004,HDPE,0
RS109171,2018,1973,300,4.314531117,RC,0
RS109596,2018,1975,125,0.357771619,CU,0
RS103569,2018,1977,300,3.336943942,CU,0
RS104218,2018,1972,150,3.7923247069999997,HDPE,0
RS103090,2018,1992,100,18.60550049,GI,0
RS104967,2018,1991,150,141.742184,GI,0
RS10050,2018,1978,200,175.0995331,CU,0
RS10226,2018,1963,125,2.085215792,CU,0
RS10267,2018,1961,150,3.307310389,CU,0
RS103957,2018,1917,200,11.09589272,CU,0
RS106035,2018,1960,125,3.673033119,HDPE,0
RS10192,2018,1969,80,7.055039419,CU,0
RS106879,2018,1968,125,4.179593651999999,CU,0
RS106228,2018,1968,125,21.71378357,CU,0
RS104354,2018,1973,300,2.022949756,RC,0
RS103493,2018,1978,200,2.904599831,RC,0
RS105259,2018,1990,100,72.74850238,MPVC,0
RS106463,2018,1966,80,151.1600995,HDPE,0
RS10298,2018,1958,80,40.91286299,HDPE,0
RS104238,2018,1961,125,6.394754516,HDPE,0
RS103491,2018,1962,100,1.9619518830000002,CU,0
RS10423,2018,1992,80,4.153598892,GI,0
RS106807,2018,1976,300,2.671173249,CU,0
RS106926,2018,1982,200,163.1474992,GI,0
RS104964,2018,1990,150,50.42135481,GI,0
RS105251,2018,1990,150,4.358611253,GI,0
RS10730,2018,1969,125,7.48651961,CU,0
RS105287,2018,1994,225,3.1184392489999997,GI,0
RS106869,2018,1974,125,13.01419301,HDPE,0
RS105054,2018,1985,150,180.2149354,GI,0
RS104399,2018,1977,250,7.687594164,CU,0
RS104087,2018,1982,50,25.96616733,ABS,0
RS10968,2018,1976,100,5.957218696,CU,0
RS106782,2018,1964,150,233.6423141,HDPE,0
RS106750,2018,1967,300,3.352243987,CU,0
RS106364,2018,1988,125,5.274850967,GI,0
RS10420,2018,1976,80,257.2315895,HDPE,0
RS10431,2018,1991,150,24.54206344,MPVC,0
RS103134,2018,1958,100,2.434462561,HDPE,0
RS10216,2018,1960,125,47.15038361,HDPE,0
RS10161,2018,1967,150,31.83045495,CU,0
RS106326,2018,1981,150,12.52523952,GI,0
RS105397,2018,1990,225,159.55143600000005,GI,0
RS105272,2018,1993,100,22.04454937,MPVC,0
RS106993,2018,1982,150,172.36486499999995,CU,0
RS109085,2018,1973,150,98.7862126,HDPE,0
RS106969,2018,1966,100,60.62053621,HDPE,0
RS106836,2018,1977,300,2.9280019139999998,CU,0
RS10160,2018,1963,150,59.50617153,HDPE,0
RS106403,2018,1975,80,2.576122959,HDPE,0
RS106457,2018,1983,150,16.24142366,GI,0
RS106009,2018,1986,150,3.0888538060000004,GI,0
RS10027,2018,1967,150,57.74169623,HDPE,0
RS104211,2018,1961,100,4.901278714,HDPE,0
RS10798,2018,1958,100,21.54902423,CU,0
RS10277,2018,1962,125,30.8324368,HDPE,0
RS104429,2018,1989,125,22.12462892,HDPE,0
RS105102,2018,1992,125,36.69759927,MPVC,0
RS105128,2018,1985,150,2.960073441,HDPE,0
RS104325,2018,1989,150,26.24432487,GI,0
RS105380,2018,1991,100,12.37146222,MPVC,0
RS104403,2018,1995,100,5.306500048,GI,0
RS109651,2018,1931,80,6.129821034,CU,0
RS104430,2018,1986,225,261.27481159999996,GI,0
RS109139,2018,1981,125,4.858949329,HDPE,0
RS103072,2018,1991,125,2.904240078,GI,0
RS106525,2018,1988,125,110.43857220000001,GI,0
RS103102,2018,1956,80,4.681934054,CU,0
RS109154,2018,1994,80,7.732238412999999,MPVC,0
RS105036,2018,1985,250,18.73407371,GI,0
RS109693,2018,1947,80,51.63633002,CU,0
RS104248,2018,1992,80,1.879918596,GI,0
RS104386,2018,1987,125,4.78289859,GI,0
RS104443,2018,1993,125,7.127126701,GI,0
RS106939,2018,1992,125,18.05722688,MPVC,0
RS106988,2018,1960,125,95.86631931,HDPE,0
RS106005,2018,1991,100,4.063797975,GI,0
RS106216,2018,1966,150,2.3469798280000003,HDPE,0
RS103069,2018,1990,300,4.622993065,GI,0
RS10778,2018,1959,150,4.538272315,CU,0
RS102921,2018,1965,125,2.4811287280000003,CU,0
RS103005,2018,1957,125,4.829184709,CU,0
RS106086,2018,1955,150,2.8039666960000003,HDPE,0
RS105365,2018,1995,125,0.9698888609999999,MPVC,0
RS106493,2018,1993,150,3.4570988610000004,MPVC,0
RS105386,2018,1992,80,93.28850471,MPVC,0
RS106159,2018,1980,125,72.07797769,HDPE,0
RS103476,2018,1959,80,2.6024935609999997,CU,0
RS106983,2018,1955,80,34.82304901,HDPE,0
RS10302,2018,1956,100,19.21404728,CU,0
RS105229,2018,1995,80,113.4795379,GI,0
RS109163,2018,1994,80,20.44458268,MPVC,0
RS106423,2018,1996,125,56.70968763,MPVC,0
RS105041,2018,1990,150,82.9135504,GI,0
RS10443,2018,1975,125,5.539951021,CU,0
RS103498,2018,1989,125,2.951440914,GI,0
RS104312,2018,1991,250,84.26111869,GI,0
RS105278,2018,1990,80,195.5760438,GI,0
RS10887,2018,1979,125,42.51280621,CU,0
RS109615,2018,1992,100,0.822628356,GI,0
RS106892,2018,1976,100,7.67120819,CU,0
RS10390,2018,1970,80,383.043827,HDPE,0
RS106915,2018,1975,80,131.4998779,HDPE,0
RS109114,2018,1981,125,3.6967871189999997,GI,0
RS10029,2018,1961,80,247.05744480000004,HDPE,0
RS10626,2018,1968,125,66.19272503,CU,0
RS10054,2018,1964,150,6.199422062000001,CU,0
RS104159,2018,1967,125,6.88306498,CU,0
RS10552,2018,1960,80,4.677909279,CU,0
RS104219,2018,1970,125,49.20518672,HDPE,0
RS10609,2018,1965,150,198.0188898,HDPE,0
RS105004,2018,1979,225,1.47312116,RC,0
RS10488,2018,1988,150,33.21683923,GI,0
RS10531,2018,1937,100,22.27094718,CU,0
RS10456,2018,1946,200,63.30997957,HDPE,0
RS106580,2018,1972,125,14.02830313,CU,0
RS106098,2018,1970,80,59.99816479,HDPE,0
RS106501,2018,1973,225,2.950702587,RC,0
RS105264,2018,1992,80,86.75023448,GI,0
RS104132,2018,1970,150,5.358551868,HDPE,0
RS106861,2018,1970,100,156.87978669999995,HDPE,0
RS104128,2018,1968,150,15.10789888,CU,0
RS104035,2018,1972,125,2.4428472830000003,CU,0
RS103113,2018,1973,80,2.7849004139999995,CU,0
RS106854,2018,1967,125,2.0657465409999998,CU,0
RS104366,2018,1994,150,172.471559,GI,0
RS10762,2018,1970,150,43.11934162,HDPE,0
RS104124,2018,1994,80,124.8911942,GI,0
RS105415,2018,1996,150,30.71761582,GI,0
RS10685,2018,1957,100,20.36010463,CU,0
RS109679,2018,1936,80,6.355360223,CU,0
RS104982,2018,1995,250,2.409105335,RC,0
RS106470,2018,1994,80,37.58186428,MPVC,0
RS105324,2018,1993,100,37.61261054,MPVC,0
RS103550,2018,1967,150,125.94536470000001,HDPE,0
RS10289,2018,1962,300,98.84464826,CU,0
RS10843,2018,1971,300,13.186397099999999,RC,0
RS10734,2018,1965,125,21.57727864,CU,0
RS109119,2018,1967,125,20.24016682,CU,0
RS109697,2018,1952,80,3.0639922719999997,HDPE,0
RS104377,2018,1994,125,30.00913131,MPVC,0
RS103546,2018,1986,125,22.12154474,GI,0
RS10702,2018,1962,80,4.27426768,CU,0
RS103050,2018,1961,100,192.6982636,HDPE,0
RS104997,2018,1988,125,18.17402131,GI,0
RS10014,2018,1970,100,19.46591626,CU,0
RS104984,2018,1996,300,7.7448305789999985,GI,0
RS104096,2018,1990,125,1.463661804,GI,0
RS10910,2018,1974,125,11.98401293,CU,0
RS103443,2018,1985,80,8.174562513,GI,0
RS102987,2018,1972,125,3.435479784,HDPE,0
RS106342,2018,1967,200,2.145625731,CU,0
RS104191,2018,1957,225,31.92097718,CU,0
RS106833,2018,1975,125,33.53605239,CU,0
RS104069,2018,1957,125,4.275969658999999,HDPE,0
RS106429,2018,1965,125,10.34414283,HDPE,0
RS10615,2018,1976,100,79.99390197,HDPE,0
RS104052,2018,1968,150,4.977224229,CU,0
RS105404,2018,1997,150,3.235456976,MPVC,0
RS109583,2018,1981,125,68.02641305,GI,0
RS105141,2018,1987,150,152.1360909,GI,0
RS109073,2018,1989,150,5.4568549079999995,GI,0
RS106619,2018,1947,125,83.21865082,CU,0
RS10273,2018,1961,100,167.1210359,HDPE,0
RS10098,2018,1962,100,117.6553726,HDPE,0
RS10676,2018,1961,100,77.97565739,HDPE,0
RS105445,2018,1992,100,11.08041908,MPVC,0
RS104244,2018,1975,225,4.684615001,CU,0
RS10792,2018,1957,80,14.71870228,CU,0
RS106948,2018,1973,100,12.05178287,CU,0
RS105104,2018,1992,150,25.86112413,MPVC,0
RS10619,2018,1951,80,11.46781138,CU,0
RS106967,2018,1966,100,234.3426992,CU,0
RS105279,2018,1986,80,26.12972464,GI,0
RS106431,2018,1982,125,104.8333719,HDPE,0
RS105181,2018,1994,125,68.89222448,MPVC,0
RS103437,2018,1990,125,355.1384637,GI,0
RS10918,2018,1973,125,127.74964409999998,HDPE,0
RS109167,2018,1986,150,2.591419851,RC,0
RS103974,2018,1966,150,41.03152907,HDPE,0
RS104378,2018,1978,150,2.265538517,CU,0
RS106180,2018,1962,80,92.44084276,HDPE,0
RS103121,2018,1960,100,1.6042482630000001,CU,0
RS106581,2018,1960,100,143.5385657,HDPE,0
RS104427,2018,1983,150,56.72892057,GI,0
RS106003,2018,1982,300,2.305044009,GI,0
RS106653,2018,1963,300,27.2605253,CU,0
RS104364,2018,1993,200,3.388901577,GI,0
RS103966,2018,1964,150,7.178149857999999,CU,0
RS109611,2018,1995,200,915.9654344,GI,0
RS109169,2018,1978,300,1.7452194369999998,RC,0
RS106945,2018,1994,100,66.83901850000001,MPVC,0
RS105226,2018,1995,150,9.037620178,GI,0
RS106979,2018,1976,150,2.097306781,CU,0
RS103068,2018,1992,300,8.522768237000001,GI,0
RS10876,2018,1974,150,1.4106731819999998,CU,0
RS103098,2018,1972,150,255.0465017,CU,0
RS105027,2018,1985,125,3.569000483,GI,0
RS103006,2018,1961,150,10.29960651,CU,0
RS106743,2018,1968,150,2.117994215,HDPE,0
RS106477,2018,1997,150,55.92600284,MPVC,0
RS103099,2018,1979,125,174.9009997,CU,0
RS105432,2018,1993,150,6.751896695,GI,0
RS106283,2018,1968,125,7.4143915929999995,CU,0
RS104246,2018,1985,100,7.91991558,GI,0
RS106550,2018,1958,100,2.7568093819999997,CU,0
RS10107,2018,1961,150,3.3176714730000003,CU,0
RS105116,2018,1983,150,93.08070436,GI,0
RS10280,2018,1955,100,7.469938241,CU,0
RS106974,2018,1988,125,6.96376835,GI,0
RS10004,2018,1978,150,7.914421647,GI,0
RS106264,2018,1967,150,3.8836476330000003,CU,0
RS109130,2018,1978,150,5.1884553780000005,CU,0
RS106242,2018,1987,150,22.15445019,GI,0
RS10178,2018,1958,100,43.47853965,HDPE,0
RS104164,2018,1955,150,3.4487770610000004,CU,0
RS102983,2018,1963,125,3.486289085,CU,0
RS106481,2018,1962,150,11.32079647,CU,0
RS103435,2018,1992,125,18.76910172,MPVC,0
RS106562,2018,1975,150,17.00852485,CU,0
RS106610,2018,1964,100,2.957542347,HDPE,0
RS102922,2018,1971,150,341.38277289999996,CU,0
RS10740,2018,1957,80,40.75302319,HDPE,0
RS10637,2018,1991,100,19.997273899999996,GI,0
RS106684,2018,1968,100,3.1414585969999997,HDPE,0
RS104228,2018,1949,125,5.948529438,CU,0
RS106208,2018,1958,125,148.4145613,HDPE,0
RS10250,2018,1966,150,11.71798957,CU,0
RS10932,2018,1967,80,7.604368042999999,CU,0
RS106953,2018,1975,125,10.32315912,HDPE,0
RS106504,2018,1968,225,3.328798483,CU,0
RS109717,2018,1972,80,39.54087227,HDPE,0
RS106105,2018,1988,125,20.65447245,GI,0
RS106257,2018,1968,125,87.99539193,HDPE,0
RS106556,2018,1948,100,3.6115191660000003,CU,0
RS106459,2018,1983,100,37.82743792,HDPE,0
RS10191,2018,1968,125,126.3963162,CU,0
RS103506,2018,1966,125,4.367160919,CU,0
RS106334,2018,1970,250,85.48270276,CU,0
RS106694,2018,1963,100,3.285659503,CU,0
RS104115,2018,1966,100,1.668355778,CU,0
RS106224,2018,1983,150,21.05019284,GI,0
RS10413,2018,1964,100,9.484426654,CU,0
RS105354,2018,1996,125,77.77662067,MPVC,0
RS106930,2018,1995,150,34.21941196,MPVC,0
RS104345,2018,1989,100,23.85604956,MPVC,0
RS109584,2018,1967,125,1.215557741,CU,0
RS105164,2018,1998,300,9.403271235,GI,0
RS106760,2018,1969,125,57.24940646,CU,0
RS105309,2018,1995,80,6.347813553,MPVC,0
RS10747,2018,1965,100,7.430681431,CU,0
RS109660,2018,1984,125,180.26632990000002,HDPE,0
RS109636,2018,1984,100,30.72965935,HDPE,0
RS104176,2018,1991,80,95.71942084,GI,0
RS106266,2018,1938,80,30.20624346,CU,0
RS106565,2018,1974,250,26.95699568,CU,0
RS10731,2018,1966,300,12.70282965,RC,0
RS106724,2018,1947,125,203.1693466,CU,0
RS105105,2018,1990,150,30.11637065,MPVC,0
RS105449,2018,1998,125,163.7970471,MPVC,0
RS102965,2018,1981,125,72.85501539,CU,0
RS103514,2018,1968,150,3.65000071,HDPE,0
RS104318,2018,1992,200,24.33656565,GI,0
RS10757,2018,1964,125,9.438367494,CU,0
RS104376,2018,1970,250,0.610199576,CU,0
RS104363,2018,1976,300,59.68783896,CU,0
RS10374,2018,1977,100,15.33244399,CU,0
RS105443,2018,1995,80,11.86693146,MPVC,0
RS104324,2018,1996,200,1.6419333719999998,GI,0
RS106100,2018,1982,225,51.78631289,GI,0
RS10318,2018,1961,80,6.626211994,CU,0
RS106251,2018,1962,150,9.292196998,CU,0
RS109105,2018,1987,150,205.5384555,HDPE,0
RS103142,2018,1966,80,1.737965016,CU,0
RS103508,2018,1975,225,1.2180842040000002,RC,0
RS106041,2018,1958,80,209.9058957,HDPE,0
RS104247,2018,1987,100,208.7819905,GI,0
RS104406,2018,1987,125,9.312594871,GI,0
RS106000,2018,1990,125,26.48127462,GI,0
RS106655,2018,1983,150,5.867073307999999,CU,0
RS104229,2018,1974,100,13.30498534,CU,0
RS10254,2018,1967,80,14.00715438,CU,0
RS106623,2018,1963,100,1.876865887,CU,0
RS106236,2018,1975,125,1.799175514,GI,0
RS103131,2018,1978,150,135.4426101,CU,0
RS106446,2018,1978,100,23.50849637,HDPE,0
RS109669,2018,1951,125,4.67994311,CU,0
RS103024,2018,1960,100,1.92093616,HDPE,0
RS106397,2018,1961,150,20.35928621,CU,0
RS104001,2018,1965,100,11.72239465,CU,0
RS10196,2018,1945,300,8.959999854,CU,0
RS104200,2018,1969,125,4.443069627,CU,0
RS109099,2018,1983,100,46.25511470000001,HDPE,0
RS10971,2018,1970,150,34.78348014,CU,0
RS10082,2018,1969,150,247.6875549,CU,0
RS10543,2018,1949,100,17.71184055,CU,0
RS106256,2018,1969,125,203.7152626,CU,0
RS10182,2018,1991,80,18.38478228,GI,0
RS10835,2018,1964,250,20.50533903,CU,0
RS106828,2018,1964,125,91.21804887,HDPE,0
RS106002,2018,1950,100,102.72115050000001,CU,0
RS10507,2018,1959,80,23.49185234,HDPE,0
RS106166,2018,1981,80,1.583732769,HDPE,0
RS105151,2018,1983,100,85.43665283,HDPE,0
RS106613,2018,1990,100,1.589909539,GI,0
RS106132,2018,1975,150,12.23581404,CU,0
RS106561,2018,1946,100,140.5204221,CU,0
RS104220,2018,1969,80,5.895143472000001,CU,0
RS103527,2018,1986,200,6.044208652999999,GI,0
RS103528,2018,1962,125,6.1529610020000005,CU,0
RS10427,2018,1999,150,2.119838002,GI,0
RS104380,2018,1985,150,23.80135596,GI,0
RS10753,2018,1960,150,23.30686268,HDPE,0
RS103035,2018,1984,125,14.97698468,CU,0
RS106537,2018,1993,125,5.549000607999999,GI,0
RS10388,2018,1964,150,7.668655471,CU,0
RS104135,2018,1964,125,31.55857355,HDPE,0
RS104306,2018,1997,250,17.98448538,GI,0
RS10231,2018,1957,80,30.72414632,HDPE,0
RS106262,2018,1982,150,15.93947947,GI,0
RS109616,2018,1992,80,0.8041699090000001,GI,0
RS10736,2018,1957,100,2.584783919,HDPE,0
RS10810,2018,1990,150,15.95299373,MPVC,0
RS106964,2018,1974,300,8.645364812,CU,0
RS106079,2018,1958,100,132.9117908,HDPE,0
RS10294,2018,1956,125,4.2230262960000005,CU,0
RS103114,2018,1972,80,2.94723211,RC,0
RS104028,2018,1973,80,3.0050999889999996,HDPE,0
RS105241,2018,1986,80,123.7281499,GI,0
RS106300,2018,1970,125,144.14031740000001,HDPE,0
RS105310,2018,1989,100,92.30299855,MPVC,0
RS10262,2018,1967,80,50.72167195,CU,0
RS10119,2018,1959,100,10.00754876,CU,0
RS10125,2018,1958,100,20.32702554,CU,0
RS106185,2018,1959,100,3.057306519,HDPE,0
RS109202,2018,1971,125,21.50597716,CU,0
RS10890,2018,1976,150,9.586594571000001,GI,0
RS10003,2018,1964,125,5.864832562999999,CU,0
RS104265,2018,1998,80,11.83181781,MPVC,0
RS106965,2018,1970,300,13.17943527,CU,0
RS102920,2018,1953,150,23.89755284,CU,0
RS10771,2018,1961,300,19.03948551,CU,0
RS10242,2018,1961,80,12.70502126,CU,0
RS10851,2018,1957,125,44.69347347,HDPE,0
RS103460,2018,1998,150,207.60682319999998,MPVC,0
RS103094,2018,1963,125,171.8700986,HDPE,0
RS109057,2018,1977,200,3.957403185,RC,0
RS10307,2018,1963,150,146.5664763,HDPE,0
RS104167,2018,1953,100,3.357684242,CU,0
RS104103,2018,1964,250,6.7007744979999995,CU,0
RS104402,2018,1991,150,36.80275271,GI,0
RS105152,2018,1969,250,3.458934845,CU,0
RS103125,2018,1986,150,2.630575389,GI,0
RS104120,2018,1960,100,167.5828731,HDPE,0
RS109635,2018,1958,125,13.04004995,HDPE,0
RS10448,2018,1974,125,9.444870092,CU,0
RS104340,2018,1996,125,19.6129552,GI,0
RS10148,2018,1977,150,42.35172073,HDPE,0
RS104407,2018,1993,225,3.2556888489999998,GI,0
RS106601,2018,1960,80,1.876198206,HDPE,0
RS105178,2018,1991,150,22.7823345,MPVC,0
RS106471,2018,1992,125,12.20509854,GI,0
RS10288,2018,1957,125,5.551559172,CU,0
RS106903,2018,1969,125,122.71864740000002,HDPE,0
RS106356,2018,1991,125,230.9716824,GI,0
RS106384,2018,1996,100,3.9472398930000003,GI,0
RS106335,2018,1986,80,86.85452368,HDPE,0
RS10007,2018,1957,150,9.943500005,CU,0
RS10653,2018,1991,250,148.1152352,GI,0
RS10350,2018,1972,80,10.57352544,CU,0
RS104027,2018,1959,80,13.75446229,HDPE,0
RS109579,2018,1965,300,53.47439447,CU,0
RS10520,2018,1965,250,5.425124789,CU,0
RS105040,2018,1982,250,4.361001305,GI,0
RS10199,2018,1954,150,7.345177007,CU,0
RS10524,2018,1993,150,3.3058502610000002,GI,0
RS10786,2018,1962,100,158.8439497,HDPE,0
RS10767,2018,1963,80,45.84715936,HDPE,0
RS109709,2018,1930,80,18.73578963,CU,0
RS106432,2018,1973,125,1.8854552230000001,CU,0
RS104411,2018,1994,100,14.70623527,MPVC,0
RS106126,2018,1990,125,7.503023248,HDPE,0
RS109165,2018,1993,150,17.03833566,MPVC,0
RS109209,2018,1985,125,2.269590168,GI,0
RS105438,2018,1997,300,26.56212654,GI,0
RS109706,2018,1922,80,8.40744071,CU,0
RS106698,2018,1963,100,1.950743649,CU,0
RS103135,2018,1957,80,2.392691837,HDPE,0
RS109166,2018,1996,125,117.23661799999999,MPVC,0
RS109206,2018,1978,100,0.9612896470000001,HDPE,0
RS106355,2018,1982,125,1.1971291020000001,GI,0
RS106931,2018,1996,150,22.73916082,MPVC,0
RS106444,2018,1991,150,11.99280473,GI,0
RS109570,2018,1988,150,1.3964206559999999,HDPE,0
RS103448,2018,1999,80,137.9222794,MPVC,0
RS10961,2018,1971,80,7.7808490789999984,CU,0
RS103510,2018,1960,225,0.788011749,CU,0
RS10039,2018,1958,100,4.5507993739999995,HDPE,0
RS10348,2018,1961,125,53.12714387,HDPE,0
RS104203,2018,1971,150,2.344524528,CU,0
RS104995,2018,1969,80,3.270412462,CU,0
RS105055,2018,1988,150,18.97765151,GI,0
RS103964,2018,1963,125,2.26268338,CU,0
RS106451,2018,1965,25,17.04645745,ABS,0
RS104983,2018,1998,300,66.96152979,GI,0
RS109580,2018,1983,300,14.07284007,RC,0
RS10553,2018,1960,80,7.7970127510000005,CU,0
RS103438,2018,1994,125,14.48751889,MPVC,0
RS105336,2018,1996,225,7.514080291,GI,0
RS104141,2018,1982,80,178.7280948,HDPE,0
RS104392,2018,1989,125,15.7023015,GI,0
RS103426,2018,1995,250,17.26242836,GI,0
RS106918,2018,1992,225,52.29687151,GI,0
RS104368,2018,1974,150,8.218468234,CU,0
RS10495,2018,1967,100,15.63400693,CU,0
RS10818,2018,1997,100,1.5929820119999998,GI,0
RS10896,2018,1980,150,7.205539387999999,GI,0
RS103442,2018,1959,150,2.6152300790000003,CU,0
RS105165,2018,1999,200,7.339440949,GI,0
RS104109,2018,1966,150,35.79449542,HDPE,0
