Part ID,Failure_Year
RS43472,2010
RS42664,2013
RS184076,2012
RS125143,2012
RS18255,2011
RS14832,2012
RS30434,2012
RS13911,2010
RS130312,2010
RS163597,2012
RS21600,2012
RS82022,2013
RS71947,2011
RS3712,2011
RS17001,2012
RS18739,2013
RS205549,2013
RS140759,2011
RS118944,2013
RS5672,2010
RS10978,2011
RS182868,2013
RS233642,2013
RS244607,2013
RS116868,2012
RS6996,2012
RS18214,2010
RS92526,2012
RS34834,2011
RS73443,2012
RS206305,2013
RS162875,2013
RS145981,2010
RS170219,2013
RS123023,2012
RS135915,2012
RS58015,2011
RS256364,2011
RS240660,2010
RS119145,2012
RS4631,2012
RS109645,2012
RS22733,2010
RS2321,2011
RS133698,2013
RS11846,2011
RS43596,2012
RS211447,2011
RS159072,2012
RS22751,2010
RS28675,2012
RS35048,2013
RS96002,2011
RS123006,2011
RS162259,2010
RS130636,2012
RS7744,2013
RS11999,2011
RS22932,2010
RS10365,2011
RS136952,2011
RS145641,2012
RS116979,2011
RS184195,2010
RS123852,2010
RS134908,2011
RS182368,2013
RS147622,2012
RS4757,2012
RS5133,2011
RS196346,2013
RS188681,2011
RS162289,2012
RS104112,2013
RS95400,2010
RS130636,2011
RS162875,2010
RS20464,2010
RS163211,2012
RS145981,2013
RS133686,2011
RS6965,2011
RS42338,2011
RS94263,2013
RS200097,2010
RS22733,2010
RS21142,2011
RS18687,2010
RS93313,2012
RS97081,2010
RS122081,2010
RS234176,2013
RS119145,2011
RS76062,2011
RS5379,2012
RS172608,2013
RS22603,2013
RS122156,2011
RS92520,2011
RS4496,2011
RS87953,2013
RS20076,2010
RS24004,2013
RS213218,2012
RS130677,2010
RS143485,2010
RS130675,2010
RS147787,2011
RS211924,2011
RS240938,2010
RS119796,2012
RS158023,2012
RS147664,2011
RS95234,2011
RS22323,2012
RS192966,2011
RS193630,2012
RS22920,2010
RS179848,2013
RS14803,2013
RS3748,2011
RS245287,2011
RS35420,2011
RS136592,2011
RS71968,2013
RS122039,2013
RS18559,2013
RS152574,2010
RS3702,2013
RS109642,2010
RS71947,2013
RS76053,2011
RS43616,2011
RS15214,2013
RS213084,2012
RS20530,2011
RS198648,2012
RS175923,2011
RS5849,2010
RS135908,2012
RS178300,2011
RS43047,2010
RS184269,2011
RS125144,2011
RS46198,2013
RS190028,2011
RS4551,2013
RS72346,2012
RS10978,2013
RS18247,2011
RS185151,2012
RS146136,2013
RS216872,2012
RS14462,2010
RS30535,2011
RS116707,2013
RS158948,2010
RS72048,2013
RS208416,2011
RS28001,2010
RS185118,2010
RS33846,2011
RS164824,2011
RS203233,2013
RS205501,2012
RS6350,2011
RS157212,2011
RS12588,2012
RS14322,2013
RS21445,2010
RS165061,2013
RS116979,2011
RS164421,2012
RS7784,2013
RS14950,2011
RS111866,2013
RS160257,2013
RS21034,2013
RS203169,2013
RS149064,2012
RS255268,2011
RS203093,2012
RS193496,2012
RS71648,2015
RS33508,2013
RS194179,2013
RS12058,2011
RS139658,2011
RS133987,2013
RS35424,2012
RS253906,2014
RS180087,2014
RS133987,2014
RS153102,2011
RS209441,2012
RS191263,2012
RS43271,2013
RS111820,2014
RS24353,2012
RS76197,2014
RS43339,2012
RS240763,2014
RS198335,2014
RS259909,2011
RS46400,2013
RS156142,2013
RS193240,2011
RS64112,2014
RS193706,2013
RS11749,2012
RS35088,2013
RS201991,2014
RS27360,2013
RS51303,2012
RS24314,2013
RS157721,2014
RS190190,2012
RS133696,2014
RS136042,2011
RS139854,2014
RS117468,2014
RS52354,2013
RS20702,2013
RS104157,2012
RS159878,2013
RS142019,2012
RS206451,2011
RS24623,2012
RS94026,2013
RS56779,2011
RS140744,2012
RS154217,2011
RS4690,2014
RS63059,2014
RS245271,2014
RS211309,2012
RS179811,2011
RS8165,2014
RS237099,2012
RS32466,2014
RS109880,2012
RS186808,2012
RS183525,2013
RS18710,2014
RS18279,2011
RS50163,2012
RS175481,2012
RS43499,2013
RS56781,2012
RS136163,2012
RS9810,2014
RS115700,2012
RS200559,2012
RS163576,2011
RS92754,2014
RS182710,2011
TS59341,2013
TS2858,2013
RS113916,2011
RS201259,2014
RS40284,2011
RS74753,2013
RS176286,2011
RS106569,2011
RS171243,2014
RS77266,2012
RS139119,2012
RS256027,2012
RS176590,2012
RS249699,2014
RS113426,2011
RS142871,2012
RS176696,2012
RS64766,2013
RS116387,2011
TS5219,2014
RS201624,2011
RS46689,2011
RS58787,2011
RS51835,2014
RS136353,2011
RS30137,2011
RS113890,2011
RS56300,2012
RS75331,2012
RS66484,2013
RS154918,2014
RS48490,2013
RS37866,2013
RS43427,2012
RS48776,2013
RS211696,2013
RS40364,2012
RS210433,2011
RS172933,2014
RS129234,2012
RS188210,2011
RS166674,2011
RS113802,2013
RS128950,2012
RS211142,2014
RS191884,2011
RS113916,2012
RS172430,2014
RS38498,2012
RS26483,2011
RS163912,2014
RS71658,2014
RS150335,2011
RS231053,2014
RS210032,2014
RS118006,2013
RS40566,2011
RS61168,2012
RS131272,2014
RS56152,2014
RS32199,2014
RS6654,2014
RS196632,2011
RS64516,2011
RS114124,2012
RS56406,2012
RS49223,2013
RS171901,2012
RS148931,2012
RS139969,2011
RS106685,2014
RS179369,2012
RS56712,2013
RS128651,2013
RS53586,2011
RS82945,2014
RS33770,2014
RS37517,2014
RS56640,2014
RS175707,2012
RS45174,2011
RS41989,2011
RS175585,2012
RS66558,2014
RS28949,2012
RS170743,2012
RS206606,2014
RS37912,2011
RS153284,2014
RS113390,2012
RS139229,2014
RS168315,2012
RS210433,2012
RS55988,2014
RS120239,2011
RS60707,2012
RS54693,2012
RS46689,2012
RS41661,2013
RS50666,2014
RS143363,2013
RS142623,2013
RS94937,2012
RS205127,2012
RS35497,2011
RS139969,2011
RS67284,2013
RS53374,2013
RS41957,2011
RS171065,2014
RS71026,2012
RS57154,2013
RS203793,2013
RS118600,2012
RS247591,2013
RS115764,2014
RS31893,2014
RS41032,2013
RS154760,2013
RS44075,2011
RS114143,2011
RS61272,2012
RS203934,2014
RS181420,2014
RS6654,2012
RS131196,2011
RS106564,2011
RS40886,2013
RS37956,2011
RS174393,2014
RS54502,2013
RS56525,2012
RS140048,2014
RS51453,2013
RS166375,2012
RS26410,2013
RS62065,2013
RS38777,2013
RS26505,2011
RS50526,2011
RS53816,2013
RS206476,2012
RS185987,2011
RS245503,2012
RS37650,2014
RS106697,2011
RS55825,2014
RS153184,2012
RS55825,2013
RS168770,2013
RS118701,2014
RS179211,2012
RS114443,2014
RS46769,2014
RS143075,2012
RS60831,2011
RS176610,2013
RS133413,2013
RS138368,2011
RS61981,2011
RS179337,2014
RS50555,2014
RS211841,2014
RS37956,2013
RS99752,2011
RS116226,2013
RS19797,2014
RS211969,2011
RS49892,2014
RS40480,2014
RS26608,2011
RS115693,2014
RS74199,2011
RS75317,2011
RS65287,2012
RS63025,2014
RS208258,2014
RS185919,2013
RS113488,2014
RS51410,2013
RS209441,2012
RS60705,2012
RS174399,2011
RS136831,2013
RS148847,2013
RS33047,2014
RS206476,2014
RS60966,2013
RS197998,2014
RS76601,2012
RS41956,2012
RS106757,2011
RS175516,2011
RS61059,2012
RS209354,2012
RS1494,2012
RS178794,2011
RS117762,2014
RS73749,2014
RS69721,2011
RS194700,2014
RS6203,2011
RS183393,2014
RS171624,2012
RS48490,2012
RS30950,2014
RS252036,2012
RS238878,2014
RS178020,2013
RS183616,2014
RS166058,2011
RS197707,2012
RS49245,2011
RS111646,2014
RS16084,2012
RS132810,2013
RS222044,2014
RS106598,2011
RS128597,2012
RS30171,2012
RS38073,2011
RS63207,2014
RS165998,2013
RS45168,2012
RS164056,2013
RS106168,2011
RS189229,2012
RS115917,2012
RS205190,2013
RS113890,2013
RS76514,2013
RS63420,2013
RS209150,2011
RS175226,2013
RS249602,2013
RS75322,2013
RS69850,2011
RS113979,2012
RS12476,2013
RS47491,2012
RS31098,2013
RS46656,2011
RS47821,2011
RS43395,2012
RS41185,2012
RS63917,2012
RS154778,2014
RS207800,2012
RS176794,2011
RS84792,2014
RS59664,2011
RS172129,2011
RS204121,2012
RS148847,2014
RS140252,2014
RS51744,2014
RS200811,2012
RS46774,2012
RS134673,2013
RS117812,2011
RS200393,2014
RS26559,2013
RS65947,2014
RS207968,2014
RS256607,2011
RS172113,2014
RS178915,2013
RS49493,2014
RS141961,2013
RS61706,2013
RS245937,2014
RS61238,2013
RS206030,2013
RS201541,2014
RS143022,2011
RS33508,2011
RS142161,2012
RS173630,2012
RS105466,2012
RS150343,2014
RS254137,2012
RS181352,2011
RS178830,2014
RS196628,2014
RS64055,2013
RS106579,2011
RS207816,2014
RS208988,2012
RS92275,2013
RS264042,2013
RS166058,2012
RS20881,2011
RS147760,2012
RS129212,2012
RS99100,2014
RS61467,2013
RS178881,2011
RS40364,2013
RS54542,2012
RS26804,2011
RS1589,2014
RS64424,2013
RS44237,2013
RS113823,2012
RS116125,2013
RS19783,2014
RS199428,2012
RS143572,2013
RS84741,2013
RS59695,2011
RS194720,2014
RS200338,2013
RS58368,2011
RS143409,2014
RS133240,2011
RS143082,2012
RS204402,2011
RS33175,2012
RS189228,2012
RS54727,2012
RS211969,2014
RS74484,2011
RS191651,2014
RS32287,2014
RS36643,2013
RS172512,2014
RS54708,2012
RS76931,2013
RS264165,2012
RS50438,2011
RS206711,2011
RS77093,2013
RS109094,2012
RS253722,2013
RS139965,2012
RS41185,2013
RS55825,2012
RS57054,2012
RS30119,2011
RS175748,2013
RS206112,2012
RS26415,2013
RS116343,2014
RS168331,2014
RS133213,2013
RS44487,2012
RS50441,2012
RS129145,2012
RS33414,2014
RS26485,2011
RS138253,2013
RS133523,2013
RS164344,2011
RS74681,2014
RS63207,2014
RS83016,2012
RS153787,2014
RS199005,2014
RS200849,2012
RS37598,2013
RS128655,2014
RS106579,2014
RS47848,2012
RS166674,2014
RS58507,2011
RS51231,2014
RS178803,2014
RS67106,2013
RS106275,2013
RS115724,2014
RS178857,2013
RS169688,2013
RS59835,2012
RS211356,2013
RS205910,2013
RS185685,2011
RS33508,2014
RS150295,2013
RS206121,2011
RS40677,2012
RS133100,2014
RS200396,2011
RS111114,2012
RS29854,2012
RS59654,2013
RS52181,2012
RS33530,2011
RS44168,2014
RS46621,2014
RS197922,2012
RS41981,2012
RS194929,2013
RS53816,2013
RS36048,2011
RS56029,2013
RS69026,2014
RS74770,2011
RS69640,2014
RS172817,2014
RS129090,2012
RS179396,2011
RS41437,2012
RS56385,2012
RS184455,2014
RS209051,2014
RS19708,2014
RS166084,2013
RS173697,2011
RS51835,2013
RS41437,2014
RS133442,2012
RS75767,2013
RS61672,2011
RS44025,2014
RS153742,2013
RS1624,2012
RS174228,2012
RS46689,2014
RS63360,2012
RS171603,2012
RS106306,2014
RS209296,2013
RS61843,2012
RS106567,2014
RS203661,2014
RS131191,2012
RS217627,2013
RS154144,2011
RS113649,2014
RS103444,2012
RS61387,2013
RS200374,2011
RS203861,2011
RS137735,2012
RS59863,2011
RS174474,2013
RS68884,2013
RS38456,2013
RS55835,2012
RS75751,2013
RS74627,2011
RS68378,2012
RS181320,2013
RS57529,2012
RS152623,2014
RS25655,2012
RS148847,2013
RS175484,2014
RS237010,2011
RS46728,2011
RS19613,2011
RS246408,2013
RS41224,2011
RS114395,2014
RS244899,2011
RS174586,2014
RS54626,2011
RS113979,2013
RS19580,2014
RS54708,2011
RS188317,2014
RS204766,2012
RS106679,2011
RS50206,2013
RS58419,2011
RS48559,2011
RS50411,2014
RS17433,2012
RS76637,2013
RS200879,2014
RS51625,2012
RS30945,2013
RS132735,2012
RS207872,2012
RS40070,2012
RS69537,2013
RS137730,2011
RS137730,2014
RS69283,2014
RS62389,2012
RS176058,2012
RS204121,2013
RS175709,2013
RS113890,2013
RS54189,2014
RS70765,2012
RS66499,2012
RS211306,2012
RS47258,2013
RS69389,2013
RS201621,2012
RS58426,2014
RS206112,2013
RS106567,2014
RS44025,2011
RS169645,2013
RS169645,2011
RS211175,2011
RS59617,2011
RS26558,2014
RS203899,2011
RS209021,2012
RS49129,2011
RS58757,2012
RS203519,2014
RS161086,2013
RS194791,2013
RS141841,2013
RS41764,2013
RS148831,2011
RS178228,2013
RS60084,2011
RS44789,2014
RS23183,2011
RS23226,2011
RS116080,2013
RS194162,2013
RS49532,2013
RS203782,2012
RS219291,2013
RS57611,2013
RS75285,2011
RS189205,2014
RS75575,2014
RS106130,2013
RS26750,2013
RS29561,2014
RS54651,2013
RS129196,2013
RS37746,2011
RS55825,2014
RS256027,2012
RS179414,2013
RS30823,2011
RS26448,2013
RS46769,2013
RS153977,2012
RS36549,2013
RS19782,2014
RS198059,2011
RS69721,2011
RS211680,2013
RS29660,2014
RS64966,2013
RS62968,2012
RS56163,2014
RS168528,2012
RS81426,2013
RS140284,2013
RS41374,2013
RS40284,2011
RS138997,2011
RS181554,2011
RS74219,2013
RS64921,2011
RS51231,2013
RS115729,2013
RS175775,2013
RS47237,2013
RS51818,2013
RS198983,2011
RS113839,2011
RS113839,2011
RS37771,2014
RS40666,2013
RS38060,2013
RS36317,2014
RS66519,2011
RS113823,2012
RS26460,2013
RS195307,2011
RS203934,2013
RS63918,2014
RS60786,2014
RS182079,2014
RS66558,2014
RS168507,2013
RS176004,2012
RS188577,2012
RS172436,2014
RS48092,2012
RS176521,2012
RS55923,2011
RS176672,2014
RS74473,2013
RS30158,2014
RS31847,2011
RS132925,2014
RS117458,2011
RS30977,2013
RS93873,2012
RS46719,2011
RS61644,2012
RS32824,2014
RS103484,2014
RS172405,2011
RS46747,2014
RS59553,2013
RS152660,2014
RS58217,2014
RS48801,2014
RS39339,2014
RS44095,2014
RS62133,2014
RS117871,2014
RS41417,2011
RS54744,2013
RS46760,2013
RS136860,2014
RS46960,2014
RS30823,2011
RS179339,2014
RS106344,2011
RS166561,2013
RS45343,2014
RS54147,2012
RS204422,2011
RS171624,2014
RS76502,2014
RS36159,2013
RS113866,2013
RS186039,2014
RS180310,2014
RS67090,2014
RS57425,2011
RS139965,2011
RS129247,2011
RS191651,2013
RS66557,2011
RS65821,2014
RS133523,2014
RS168507,2013
RS51423,2014
RS32250,2011
RS57088,2012
RS26414,2012
RS118999,2012
RS246511,2013
RS211752,2011
RS32773,2013
RS64954,2013
RS178941,2012
RS6536,2011
RS210444,2013
RS50025,2013
RS117444,2012
RS50540,2014
RS117735,2013
RS181551,2011
RS152579,2013
RS201159,2011
RS141897,2012
RS50881,2014
RS114124,2013
RS113453,2013
RS208988,2012
RS211592,2011
RS56174,2013
RS65801,2014
RS44477,2014
RS81426,2013
RS67106,2011
RS118487,2011
RS176812,2013
RS121187,2012
RS26332,2013
RS113742,2013
RS19783,2011
RS46739,2013
RS106697,2011
RS168823,2011
RS194769,2011
RS200811,2012
RS61704,2012
RS200878,2011
RS207858,2011
RS62891,2014
RS186040,2011
RS142563,2014
RS19847,2014
RS196761,2012
RS46661,2011
RS49450,2013
RS178107,2014
RS176473,2011
RS240587,2014
RS176376,2011
RS183484,2012
RS210444,2011
RS63490,2011
RS30925,2011
RS196614,2011
RS26262,2012
RS200374,2014
RS218632,2013
RS173422,2011
RS26740,2011
RS142970,2012
RS166375,2013
RS140079,2012
RS47775,2014
RS208339,2014
RS69721,2012
RS33445,2011
RS63908,2011
RS116075,2013
RS115910,2012
RS32484,2013
RS129098,2013
RS113890,2013
RS26171,2013
RS63352,2011
RS49843,2013
RS146989,2014
RS168507,2013
RS56270,2014
RS175585,2013
RS178210,2013
RS129185,2012
RS50431,2012
RS129234,2014
RS113821,2014
RS56149,2014
RS55825,2012
RS174579,2012
RS175646,2011
RS54529,2013
RS183526,2012
RS114080,2012
RS183395,2013
RS33526,2013
RS208017,2013
RS201448,2011
RS60571,2013
RS171007,2013
RS106569,2014
RS56209,2011
RS52059,2013
RS47418,2012
RS139965,2013
RS179532,2013
RS39468,2011
RS54626,2012
RS115729,2012
RS176795,2012
RS138270,2013
RS64685,2013
RS147750,2013
RS59747,2013
RS208230,2013
RS175748,2013
RS67715,2014
RS23220,2012
RS188880,2014
RS69432,2013
RS29583,2013
RS137816,2014
RS71666,2014
RS207942,2013
RS33508,2011
RS36865,2011
RS117664,2011
RS176551,2012
RS237828,2012
RS50852,2014
RS83040,2011
RS160820,2014
RS54611,2011
RS32318,2011
RS38487,2014
RS48490,2012
RS32944,2012
RS106385,2014
RS56075,2014
RS33757,2011
RS54721,2014
RS138912,2014
RS47708,2012
RS128571,2011
RS134703,2013
RS50648,2013
RS97243,2012
RS113839,2013
RS64792,2013
RS62030,2013
RS5470,2013
RS115840,2012
RS128655,2013
RS115532,2012
RS74760,2013
RS204058,2014
RS118726,2014
RS51313,2013
RS54418,2013
RS41417,2013
RS30945,2013
RS116029,2011
RS48490,2011
RS196938,2011
RS202585,2012
RS166084,2011
RS177059,2014
RS62030,2013
RS44761,2013
RS182055,2011
RS106697,2013
RS150475,2013
RS106567,2011
RS54395,2012
RS113890,2013
RS191868,2013
RS203861,2013
RS204123,2012
RS64339,2012
RS41981,2014
RS26460,2014
RS176794,2014
RS117458,2013
RS74703,2014
RS81435,2013
RS58601,2011
RS182189,2012
RS33169,2012
RS172512,2013
RS26559,2014
RS76256,2012
RS198482,2014
RS176682,2011
RS7385,2011
RS12030,2014
RS164791,2013
RS99065,2011
RS205470,2014
RS200060,2014
RS18668,2014
RS128948,2014
RS56532,2011
RS159932,2013
RS23507,2012
RS162297,2013
RS152184,2012
RS5774,2014
RS24765,2014
RS202123,2014
RS99646,2012
RS163526,2011
RS161568,2012
RS111944,2011
RS167936,2013
RS14764,2012
RS23533,2012
RS256002,2011
RS164794,2011
RS8844,2012
RS123318,2013
RS130866,2013
RS165283,2013
RS10473,2014
RS125745,2012
RS15197,2011
RS200099,2011
RS27090,2011
RS251048,2011
RS42443,2014
RS192099,2013
RS17036,2014
RS180183,2014
RS76051,2011
RS122978,2011
RS245774,2012
RS3978,2012
RS24711,2013
RS55610,2011
RS139879,2013
RS92614,2014
RS196577,2013
RS212998,2014
RS6341,2014
RS20820,2013
RS93297,2013
RS57767,2013
RS95470,2011
RS20538,2014
RS196228,2011
RS131309,2011
RS6401,2011
RS164957,2013
RS130342,2012
RS82091,2011
RS614,2014
RS184874,2011
RS43068,2014
RS163121,2013
RS158816,2012
RS194241,2014
RS24742,2013
RS16640,2014
RS67914,2014
RS16670,2013
RS3687,2013
RS12101,2012
RS8826,2012
RS125315,2014
RS91193,2013
RS254869,2014
RS202831,2014
RS192867,2014
RS126085,2011
RS179737,2013
RS15642,2014
RS156151,2014
RS2450,2014
RS15995,2014
RS190126,2014
RS139874,2014
RS194237,2011
RS109597,2014
RS18188,2011
RS6295,2014
RS187330,2011
RS82281,2013
RS247555,2011
RS123327,2012
RS8696,2011
RS93388,2012
RS185291,2011
RS125142,2012
RS4323,2014
RS6894,2012
RS118918,2013
RS4122,2011
RS179947,2012
RS72328,2014
RS95476,2012
RS172301,2014
RS195707,2012
RS159878,2011
RS133817,2014
RS34685,2014
RS11466,2014
RS126003,2014
RS92448,2012
RS6079,2012
RS23606,2012
RS55484,2014
RS57767,2013
RS10036,2011
RS203233,2013
RS34527,2013
RS165557,2014
RS160208,2014
RS136163,2012
RS73038,2014
RS167086,2011
RS98896,2011
RS182730,2013
RS95994,2013
RS184000,2012
RS197282,2013
RS20746,2014
RS160523,2014
RS82491,2014
RS160136,2012
RS24780,2013
RS161385,2012
RS188887,2013
RS8747,2012
RS43807,2013
TS2255,2012
RS27243,2014
RS18188,2014
RS119203,2014
RS24711,2013
RS238719,2014
RS130675,2011
RS4036,2011
RS28683,2014
RS17902,2014
RS27457,2012
RS129393,2013
RS192709,2012
RS2538,2011
RS92265,2012
RS3712,2013
RS116979,2011
RS95427,2013
RS14550,2012
RS15745,2014
RS15228,2013
RS198436,2013
RS20088,2014
RS13894,2014
RS93873,2014
RS177399,2014
RS20689,2014
RS96072,2012
RS22610,2014
RS162095,2013
RS11521,2012
RS12485,2011
RS5142,2014
RS192702,2012
RS33595,2011
RS20702,2011
RS119698,2011
RS177336,2014
RS198571,2013
RS96039,2014
RS158111,2011
RS256839,2012
RS193017,2013
RS186855,2013
RS16656,2011
RS112875,2012
RS91367,2013
RS142732,2014
RS193000,2014
RS181139,2014
RS143485,2011
RS184030,2011
RS8754,2014
RS28574,2014
RS202040,2013
RS129401,2011
RS10809,2014
RS99065,2013
RS162116,2011
RS10862,2014
RS16574,2011
RS15294,2014
RS195724,2011
RS112998,2012
RS205005,2011
RS10735,2012
RS5875,2014
RS16735,2013
RS198482,2014
RS6675,2014
RS130342,2012
RS5481,2013
RS11796,2013
RS192653,2012
RS197334,2013
RS18015,2011
RS25949,2014
RS24745,2014
RS94779,2011
RS20820,2014
RS12331,2012
RS202211,2013
RS113761,2012
RS143485,2011
RS57649,2013
RS145540,2012
RS163679,2014
RS205755,2014
RS188518,2012
RS20923,2011
RS4263,2011
RS4235,2013
RS159346,2014
RS163494,2011
RS4053,2012
RS123717,2012
RS43067,2014
RS125878,2011
RS159752,2012
RS82491,2013
RS192683,2014
RS144255,2013
RS4323,2011
RS192726,2013
RS139850,2013
RS159830,2014
RS7007,2013
RS20820,2012
RS34532,2011
RS98881,2013
RS208656,2013
RS5142,2012
RS90027,2012
RS192351,2012
RS136936,2013
RS165276,2013
RS22520,2013
RS27152,2011
RS52266,2011
RS147933,2013
RS68032,2012
RS205668,2014
RS82281,2012
RS182791,2014
RS88576,2014
RS123852,2012
RS12331,2014
RS165575,2013
RS184017,2014
RS136114,2012
RS95386,2011
RS60083,2013
RS159313,2011
RS179893,2011
RS113761,2014
RS6312,2012
RS195959,2014
RS15783,2012
RS97798,2011
RS157726,2011
RS160545,2014
RS129486,2014
RS129422,2011
RS121982,2014
RS25659,2012
RS165415,2011
RS11050,2011
TS2255,2013
RS186855,2012
RS255305,2012
RS123638,2011
RS34894,2013
RS136044,2014
RS10016,2013
RS8889,2015
RS210493,2014
RS251999,2015
RS182934,2012
RS10807,2015
RS163354,2013
RS43971,2015
RS25619,2013
RS35048,2013
RS43505,2012
RS169064,2015
RS32980,2014
RS73747,2015
RS43741,2012
RS160742,2012
RS2158,2014
RS196976,2013
RS140037,2013
RS118726,2012
RS136817,2013
RS37840,2014
RS209068,2012
RS93428,2012
RS46515,2013
RS35048,2015
RS211779,2012
RS189228,2013
RS5694,2013
RS76865,2014
RS167278,2012
RS24587,2014
RS45674,2012
RS39732,2014
RS241601,2013
RS6312,2015
RS246610,2013
RS85097,2012
RS103037,2015
RS46255,2013
RS189233,2013
RS39862,2013
RS55330,2015
RS191403,2015
RS153494,2014
RS194228,2013
RS49741,2015
RS37169,2015
RS24047,2014
RS4410,2011
RS26004,2011
RS124143,2011
RS10784,2011
RS161386,2011
RS236898,2011
RS5527,2013
RS170131,2012
RS30360,2013
RS13970,2012
RS194448,2013
RS66258,2011
RS76150,2011
RS200071,2011
RS5148,2013
RS27472,2011
RS183989,2014
RS6299,2012
RS118553,2014
RS11162,2012
RS229101,2011
RS135090,2011
RS82252,2013
RS9744,2012
RS187932,2013
RS213233,2014
RS96917,2012
RS15093,2013
RS90034,2011
RS68787,2011
RS12377,2011
RS15545,2012
RS8640,2013
RS94655,2013
RS190175,2011
RS12973,2013
RS11838,2011
RS193715,2011
RS161463,2012
RS7192,2013
RS8446,2011
RS14973,2012
RS68884,2011
RS16566,2014
RS130674,2013
RS46104,2011
RS72262,2011
RS112998,2014
RS192921,2012
RS141137,2013
RS4137,2011
RS246560,2013
RS18807,2011
RS157276,2014
RS16794,2013
RS24413,2012
RS130718,2013
RS46326,2013
RS114301,2014
RS184099,2012
RS28620,2012
RS109698,2014
RS24047,2012
RS198526,2013
RS191259,2011
RS25748,2011
RS24047,2013
RS202211,2013
RS6336,2012
RS121998,2012
RS159630,2012
RS113004,2013
RS18000,2012
RS10717,2011
RS14564,2012
RS196182,2013
RS161924,2014
RS14810,2012
RS172276,2012
RS34492,2013
RS188614,2012
RS119796,2013
RS190288,2011
RS197229,2013
RS18279,2013
RS205367,2012
RS119796,2014
RS15181,2011
RS22913,2014
RS76111,2012
RS250892,2013
RS7745,2014
RS130677,2014
RS13132,2012
RS18698,2014
RS130851,2013
RS183007,2013
RS195833,2013
RS160774,2011
RS3613,2014
RS179848,2013
RS121998,2011
RS112017,2011
RS4134,2011
RS228411,2014
RS66237,2013
RS104269,2014
RS181033,2014
RS6095,2012
RS213220,2014
RS179887,2012
RS188674,2011
RS15494,2011
RS136982,2013
RS18188,2012
RS192734,2012
RS241027,2014
RS82012,2014
RS188462,2013
RS241559,2014
RS10069,2011
RS188510,2012
RS16604,2013
RS25949,2012
RS186901,2014
RS165281,2014
RS46284,2012
RS34474,2014
RS17398,2014
RS186463,2011
RS72341,2011
RS22297,2012
RS187887,2011
RS68702,2013
RS192736,2014
RS10946,2012
RS164576,2012
RS3773,2013
RS158535,2012
RS6380,2013
RS18188,2013
RS211477,2011
RS52395,2014
RS122338,2014
RS131406,2011
RS15148,2012
RS185244,2014
RS194559,2013
RS179902,2014
RS199978,2011
RS211484,2013
RS111898,2011
RS167432,2012
RS124081,2013
RS121895,2013
RS20975,2011
RS157824,2014
RS191328,2012
RS18247,2014
RS11047,2012
RS112998,2013
RS184017,2011
RS93739,2014
RS133875,2012
RS12297,2012
RS43238,2011
RS14147,2011
RS35266,2014
RS204975,2011
RS96067,2013
RS32156,2011
RS141063,2012
RS104171,2011
RS202009,2011
RS195724,2011
RS112017,2012
RS163149,2012
RS146061,2011
RS18711,2012
RS147686,2012
RS192729,2013
RS8940,2011
RS198716,2013
RS192765,2011
